"{DEMO7075-D278-D3E7-2CF2-0000000002BB}",133400,"2020-03-13 00:00","HX4 8QR","S","N","F","69","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO68C0-2DCF-6C98-F0D3-0000000002BC}",183900,"2020-03-13 00:00","HX6 9UT","F","N","L","61","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO1ACD-21AC-5161-790E-0000000002BD}",24300,"2020-03-13 00:00","HX7 3UA","T","N","F","7","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOEB59-0955-CD90-D3E6-0000000002BE}",190800,"2020-03-14 00:00","HX4 3TS","S","N","F","45","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO8C5B-AC49-293E-2FCB-0000000002BF}",131400,"2020-03-15 00:00","HX2 1WY","F","N","L","7","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOBF26-53E2-D0E2-8748-0000000002C0}",143300,"2020-03-15 00:00","HX2 5JS","D","N","F","86","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO795B-09E4-1F8C-16A4-0000000002C1}",204100,"2020-03-15 00:00","HX2 7HR","S","N","F","77","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO495D-E750-6F9E-5702-0000000002C2}",73800,"2020-03-16 00:00","HX1 3NE","D","N","F","78","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOA1AD-26F7-FE71-B3C1-0000000002C3}",79000,"2020-03-16 00:00","HX5 3PY","D","N","F","105","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOA00E-2700-BF5C-AB2F-0000000002C4}",303200,"2020-03-17 00:00","HX3 0ET","F","N","L","92","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO722E-5BBD-A759-64B6-0000000002C5}",86000,"2020-03-17 00:00","HX6 2JX","S","Y","F","22","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9A3E-FE75-3A6D-CF95-0000000002C6}",166800,"2020-03-19 00:00","HX4 7HF","S","N","F","98","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB745-5094-8A28-E00B-0000000002C7}",49600,"2020-03-19 00:00","HX2 7HR","T","N","F","88","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4152-8ED8-25C9-4B83-0000000002C8}",240300,"2020-03-19 00:00","HX3 7RP","S","N","F","86","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMODE8E-2CF5-3FF5-B50F-0000000002C9}",100500,"2020-03-20 00:00","HX5 2WG","F","N","L","116","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO23D4-A150-B6BD-0AD2-0000000002CA}",193900,"2020-03-20 00:00","HX7 4BH","S","N","F","5","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO53F1-D17A-B3F0-1171-0000000002CB}",226700,"2020-03-20 00:00","HX7 6UU","D","N","F","99","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOFD82-BD72-F1E6-3979-0000000002CC}",273900,"2020-03-20 00:00","HX7 3UA","T","N","F","116","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9D5D-41B8-112A-0BBC-0000000002CD}",227800,"2020-03-20 00:00","HX2 2EL","T","N","F","88","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOD7FF-EC2B-05F1-67B1-0000000002CE}",183400,"2020-03-21 00:00","HX2 9PN","T","N","F","30","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOAE20-7EEF-86D7-6199-0000000002CF}",143100,"2020-03-22 00:00","HX1 6BJ","D","N","F","82","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO2EFC-441C-4321-C1AB-0000000002D0}",91000,"2020-03-23 00:00","HX2 4JQ","F","N","L","74","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5F27-78F2-867E-6AFF-0000000002D1}",113400,"2020-03-23 00:00","HX4 6PH","T","N","F","13","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOBE77-7FAA-739E-482E-0000000002D2}",109000,"2020-03-24 00:00","HX5 9PL","T","N","F","23","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOD258-C26A-EBA8-DB5C-0000000002D3}",106900,"2020-03-24 00:00","HX3 5ZT","T","Y","F","23","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOAEFE-F505-11FE-ACCB-0000000002D4}",296000,"2020-03-25 00:00","HX4 9YW","T","N","F","17","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO19E5-5A6D-6C9B-F98D-0000000002D5}",88700,"2020-03-26 00:00","HX1 3NE","S","N","F","34","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO0213-F8C4-8C2C-E5C8-0000000002D6}",69100,"2020-03-26 00:00","HX3 2RS","T","N","F","79","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO6917-52C4-DEEF-B861-0000000002D7}",71500,"2020-03-27 00:00","HX6 6XZ","F","N","L","20","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOD980-79B6-6ACB-931C-0000000002D8}",105700,"2020-03-27 00:00","HX2 9PN","S","N","F","35","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOD5C8-B244-C504-0FC0-0000000002D9}",61000,"2020-03-27 00:00","HX6 0EW","T","N","F","89","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO10E4-EEFD-52F2-A589-0000000002DA}",168600,"2020-03-27 00:00","HX7 7EJ","D","N","F","11","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO96A4-5B01-980C-A166-0000000002DB}",44900,"2020-03-28 00:00","HX3 9LY","D","N","F","10","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO964F-8C08-08A3-24C0-0000000002DC}",82400,"2020-03-28 00:00","HX5 9PL","D","N","F","31","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOCCC1-AF68-64AF-E62D-0000000002DD}",147900,"2020-03-28 00:00","HX2 7HR","S","N","F","79","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO8694-CFD9-066A-E44A-0000000002DE}",94800,"2020-04-01 00:00","HX6 5FN","S","N","F","11","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOF61F-744A-0444-6DFB-0000000002DF}",182900,"2020-04-02 00:00","HX1 6LR","D","N","F","17","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9CF1-A38E-470C-FB52-0000000002E0}",134800,"2020-04-05 00:00","HX3 9FR","S","N","F","15","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO7F21-DCE9-F907-FBA3-0000000002E1}",118800,"2020-04-07 00:00","HX5 6AY","S","N","F","47","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOF178-377D-1495-A3B7-0000000002E2}",232700,"2020-04-08 00:00","HX1 5SR","F","N","L","6","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO268D-DD02-E2F7-3247-0000000002E3}",173300,"2020-04-08 00:00","HX5 2NN","F","N","L","3","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOE207-B5E3-A04A-92D7-0000000002E4}",77900,"2020-04-08 00:00","HX7 9WY","S","N","F","118","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO74F0-4FFB-A139-A1C8-0000000002E5}",380300,"2020-04-09 00:00","HX6 0LN","T","N","F","7","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO7A63-F69E-87DC-132A-0000000002E6}",85800,"2020-04-09 00:00","HX3 1SD","D","N","F","72","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO1BDB-67D7-90E4-4D1C-0000000002E7}",59600,"2020-04-10 00:00","HX7 3AF","S","N","F","89","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO0067-B4E6-8CCE-0F3D-0000000002E8}",135800,"2020-04-11 00:00","HX6 8FQ","D","N","F","1","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO0F19-CA1E-3C0E-509F-0000000002E9}",136000,"2020-04-11 00:00","HX5 1RR","T","N","F","101","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO316C-D6AF-6831-735C-0000000002EA}",83300,"2020-04-11 00:00","HX7 5XT","S","N","F","43","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5C01-B221-F78E-196C-0000000002EB}",247300,"2020-04-11 00:00","HX3 1GN","F","N","L","94","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOC4EB-252A-78B4-38C5-0000000002EC}",75100,"2020-04-11 00:00","HX7 6DD","S","N","F","73","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO0CCC-96A2-B532-68DA-0000000002ED}",33700,"2020-04-12 00:00","HX3 1BP","S","N","F","18","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOD605-8400-17CD-C1B3-0000000002EE}",164300,"2020-04-12 00:00","HX7 3JZ","T","N","F","15","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOD10B-5E66-1D47-448A-0000000002EF}",105200,"2020-04-12 00:00","HX1 6DA","T","Y","F","118","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO2642-54D4-365A-2691-0000000002F0}",47100,"2020-04-13 00:00","HX6 0NX","T","N","F","83","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO6A72-6328-092A-44EC-0000000002F1}",260100,"2020-04-14 00:00","HX3 7LL","T","N","F","117","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO934F-AFB8-6E42-8B17-0000000002F2}",239400,"2020-04-14 00:00","HX7 6UU","T","N","F","27","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOC1D1-94CF-8915-3D2A-0000000002F3}",34300,"2020-04-15 00:00","HX3 0DY","D","N","F","5","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO6A6E-0404-0B77-3134-0000000002F4}",99800,"2020-04-16 00:00","HX5 2EE","T","N","F","80","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4383-4209-63DE-B3EE-0000000002F5}",165500,"2020-04-17 00:00","HX7 6UU","D","N","F","74","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOF24C-7166-AF69-3A38-0000000002F6}",49400,"2020-04-18 00:00","HX2 9HY","S","N","F","54","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMODC37-2850-2C61-3C67-0000000002F7}",45800,"2020-04-18 00:00","HX4 5NQ","S","N","F","10","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO6EAD-9300-E5EC-3A77-0000000002F8}",101400,"2020-04-18 00:00","HX3 8LW","S","N","F","89","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOECE6-F978-B673-CA66-0000000002F9}",120400,"2020-04-19 00:00","HX6 3FB","S","N","F","90","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4EFC-8C0F-8C62-043A-0000000002FA}",136700,"2020-04-20 00:00","HX7 3UQ","S","N","F","102","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO13A3-BEE2-07DB-87A1-0000000002FB}",123400,"2020-04-21 00:00","HX4 6QX","T","N","F","94","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO1D0C-F706-D96E-7274-0000000002FC}",303800,"2020-04-21 00:00","HX4 6XY","D","N","F","93","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB287-E333-FDE0-CFF2-0000000002FD}",539800,"2020-04-22 00:00","HX6 4QY","D","N","F","3","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOBB32-5BBB-033C-A42B-0000000002FE}",314900,"2020-04-22 00:00","HX4 6PF","T","Y","F","115","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5322-024F-E642-21BE-0000000002FF}",87600,"2020-04-25 00:00","HX4 8QR","T","N","F","33","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOAA29-1ECE-50B0-5D4F-000000000300}",188300,"2020-04-25 00:00","HX2 5AT","T","N","F","23","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5B1B-AF5A-513E-B22E-000000000301}",301400,"2020-04-26 00:00","HX3 1HW","F","N","L","86","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9892-0C5D-930A-783B-000000000302}",184600,"2020-04-27 00:00","HX2 9BW","T","N","F","11","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9151-CB7B-12FC-F5BE-000000000303}",318900,"2020-04-27 00:00","HX3 5FL","F","N","L","51","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOC73C-7611-C83F-1206-000000000304}",59000,"2020-04-28 00:00","HX7 5XT","T","N","F","13","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO761C-0847-62AD-6E7F-000000000305}",78000,"2020-04-28 00:00","HX4 5SW","T","N","F","44","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOA49C-59A6-3115-39AA-000000000306}",81900,"2020-05-01 00:00","HX7 7LP","S","N","F","116","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4E6B-D243-EC17-5536-000000000307}",42100,"2020-05-01 00:00","HX4 4BU","F","N","L","33","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOAEF5-6282-6345-7980-000000000308}",91100,"2020-05-01 00:00","HX6 8WY","T","N","F","13","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO7311-6B2D-9D9E-72E8-000000000309}",36900,"2020-05-03 00:00","HX2 1WY","F","N","L","19","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5806-BE2E-5341-661D-00000000030A}",131100,"2020-05-03 00:00","HX2 0TJ","S","N","F","113","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO3852-8BB5-45E5-AD8C-00000000030B}",257500,"2020-05-05 00:00","HX4 9PX","T","N","F","96","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO8A30-C668-675D-F935-00000000030C}",43200,"2020-05-05 00:00","HX5 2FY","S","N","F","63","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO01C8-C9C5-5C65-935C-00000000030D}",210000,"2020-05-07 00:00","HX3 4LZ","T","N","F","101","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4A44-24CD-4568-99A0-00000000030E}",42500,"2020-05-08 00:00","HX4 1ZW","S","N","F","88","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO479E-CF85-72FB-75C1-00000000030F}",148500,"2020-05-08 00:00","HX4 2FA","D","N","F","28","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4C04-6361-E21C-BA7F-000000000310}",53400,"2020-05-08 00:00","HX5 6WT","T","N","F","35","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB920-6675-2209-2CE7-000000000311}",130400,"2020-05-08 00:00","HX2 7UF","T","N","F","13","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO0D7C-28E6-DEC4-5655-000000000312}",99000,"2020-05-09 00:00","HX1 5GF","D","N","F","83","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO41A1-E2F8-552A-012B-000000000313}",199900,"2020-05-09 00:00","HX1 6SG","T","N","F","12","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOC7E4-998C-7F21-47F9-000000000314}",86100,"2020-05-09 00:00","HX2 9YW","T","N","F","77","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB4D1-9030-7E3A-4D16-000000000315}",165600,"2020-05-10 00:00","HX2 0PG","S","N","F","118","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO6700-5C25-06B3-C0D8-000000000316}",253600,"2020-05-10 00:00","HX3 9XS","T","N","F","101","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB6B9-1DA5-364F-78CF-000000000317}",127700,"2020-05-12 00:00","HX6 9EY","D","N","F","17","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOBC9A-0C40-F9FC-531E-000000000318}",176300,"2020-05-12 00:00","HX6 2GE","F","N","L","43","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO889B-044D-1C58-1F86-000000000319}",251700,"2020-05-12 00:00","HX3 9FR","S","N","F","104","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOA271-A866-EBB9-5EA7-00000000031A}",62600,"2020-05-13 00:00","HX2 9BR","T","N","F","5","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO1E5A-E05F-04A1-FBFC-00000000031B}",597000,"2020-05-13 00:00","HX1 2YA","D","N","F","112","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOE676-BE2E-760A-20DA-00000000031C}",120100,"2020-05-13 00:00","HX4 3UT","F","N","L","111","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOE4AF-B6AE-61CF-DD61-00000000031D}",270900,"2020-05-14 00:00","HX1 6PP","S","N","F","13","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9FBC-4087-ABA7-FB2A-00000000031E}",237600,"2020-05-15 00:00","HX1 6SP","D","N","F","86","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9D56-9587-0796-5076-00000000031F}",47800,"2020-05-17 00:00","HX5 9LJ","S","N","F","68","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO11C0-1CA5-07EA-5B8D-000000000320}",96200,"2020-05-17 00:00","HX7 6HQ","D","N","F","31","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO1422-B656-9D27-7164-000000000321}",312500,"2020-05-18 00:00","HX7 3ZJ","D","N","F","105","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO46AD-AD49-62A2-B7F5-000000000322}",105000,"2020-05-18 00:00","HX1 6SG","D","N","F","29","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO815A-9A78-F036-2A55-000000000323}",243500,"2020-05-18 00:00","HX4 0DZ","F","Y","L","62","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO28ED-41A4-6776-B280-000000000324}",318400,"2020-05-19 00:00","HX6 9RP","S","N","F","9","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO37D7-D5A4-6D6D-491A-000000000325}",180300,"2020-05-19 00:00","HX7 3UQ","D","N","F","48","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO484B-E723-4B1E-670F-000000000326}",279600,"2020-05-19 00:00","HX3 8SW","T","N","F","96","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO1228-7C6F-BF24-CD91-000000000327}",61300,"2020-05-21 00:00","HX5 4WY","D","N","F","10","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO893C-A083-D197-9379-000000000328}",207100,"2020-05-21 00:00","HX7 9GJ","S","N","F","95","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO2414-A1DE-6BD9-D987-000000000329}",244800,"2020-05-23 00:00","HX3 1HW","D","N","F","114","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB545-6713-F130-28D3-00000000032A}",125400,"2020-05-24 00:00","HX3 4RX","T","N","F","70","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO61D4-728A-0038-0CBF-00000000032B}",161700,"2020-05-25 00:00","HX4 3WF","D","N","F","76","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO5B9A-06D6-C2C5-D5A9-00000000032C}",37100,"2020-05-25 00:00","HX7 1XQ","D","N","F","50","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO911C-BCEB-D089-8BE5-00000000032D}",150500,"2020-05-26 00:00","HX6 7DN","T","N","F","92","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO102F-632D-E889-9021-00000000032E}",85700,"2020-05-26 00:00","HX5 0QY","D","N","F","66","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOE0E2-33B8-F291-541A-00000000032F}",209000,"2020-05-26 00:00","HX5 2EE","S","N","F","87","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO2F97-21B3-97DB-82D4-000000000330}",114000,"2020-05-26 00:00","HX7 7TH","S","Y","F","99","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOBE02-04A3-0EA6-1D8F-000000000331}",113100,"2020-05-27 00:00","HX2 4FU","D","N","F","94","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOE946-7500-7EE2-911F-000000000332}",102700,"2020-05-28 00:00","HX4 8PH","S","N","F","44","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO7180-F37E-A240-9EEB-000000000333}",135000,"2020-05-28 00:00","HX7 3GB","T","N","F","77","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO56B9-DABE-16D7-52FC-000000000334}",276000,"2020-06-01 00:00","HX4 8LE","S","N","F","8","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO8F92-25C6-97C5-C784-000000000335}",228100,"2020-06-01 00:00","HX7 6TW","T","N","F","3","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4F4D-C6E5-FE73-6423-000000000336}",46000,"2020-06-02 00:00","HX3 8WW","D","N","F","46","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4004-5423-1BD5-E66B-000000000337}",73200,"2020-06-02 00:00","HX7 9RB","S","N","F","118","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO64C0-AA6F-293D-5F2B-000000000338}",43900,"2020-06-02 00:00","HX3 4RH","D","N","F","26","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOFF60-A340-D1BF-87E3-000000000339}",112000,"2020-06-03 00:00","HX4 9PP","D","N","F","65","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9276-9ADB-12C4-57D7-00000000033A}",188100,"2020-06-04 00:00","HX6 8FA","T","N","F","104","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOB318-16FD-33FF-BE11-00000000033B}",324500,"2020-06-06 00:00","HX5 9AS","T","N","F","29","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO950F-3606-8C83-D9A4-00000000033C}",125800,"2020-06-06 00:00","HX3 1PZ","T","N","F","110","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9955-EE47-DB8F-EFF6-00000000033D}",234900,"2020-06-06 00:00","HX2 4FB","S","N","F","63","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO238E-DE1B-FE28-66C3-00000000033E}",140700,"2020-06-07 00:00","HX7 4BH","S","N","F","116","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9D6E-9FEB-A580-EC19-00000000033F}",145600,"2020-06-07 00:00","HX2 5GQ","D","N","F","110","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMOA22F-BE23-CC6A-B37F-000000000340}",61800,"2020-06-08 00:00","HX6 5WE","F","N","L","72","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO9A34-4929-10E4-C16C-000000000341}",81300,"2020-06-08 00:00","HX4 8YF","T","N","F","112","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO6B30-2013-D1A1-796D-000000000342}",279800,"2020-06-08 00:00","HX7 1FP","S","N","F","53","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
"{DEMO4C0A-DF38-30F3-47ED-000000000343}",205800,"2020-06-09 00:00","HX4 9YW","S","N","F","81","","DEMO STREET","","HALIFAX","CALDERDALE","WEST YORKSHIRE","A","A"
